"user.id","age"
2,26.6869080779519
8,23.9983188954166
9,24.6938263479608
10,23.9983188954166
11,22.1297846889171
13,17.9089891576619
20,28.2731331167825
26,17.9089891576619
27,17.9089891576619
29,23.9983188954166
31,28.5010136846532
33,17.9089891576619
35,23.9983188954166
36,28.5010136846532
38,24.5113988489887
48,22.1441860463811
49,28.5010136846532
53,17.9089891576619
54,17.9089891576619
59,26.4181887077718
66,25.9299143456621
68,26.0832951944139
72,24.6938263479608
76,17.9089891576619
83,23.9983188954166
89,24.6938263479608
90,23.9983188954166
91,23.9983188954166
94,23.9983188954166
95,26.6348242810804
96,23.9983188954166
101,25.9299143456621
105,23.9983188954166
108,24.5113988489887
115,25.9299143456621
119,25.9299143456621
120,23.0456852791112
123,27.8386581469201
124,26.0363801727419
126,17.9089891576619
134,23.9983188954166
137,23.9983188954166
140,23.9983188954166
142,26.3615324912545
144,23.9983188954166
145,23.9983188954166
146,24.6938263479608
147,26.3615324912545
154,23.9983188954166
155,26.3615324912545
157,28.3354765932529
166,23.9983188954166
167,17.9089891576619
169,25.0312368678681
172,17.9089891576619
175,29.604560028358
183,23.9983188954166
184,25.0709598030624
185,28.759259259173
188,26.3615324912545
194,23.9983188954166
200,23.9983188954166
204,17.9089891576619
216,23.9983188954166
217,23.9983188954166
221,25.0312368678681
222,28.3211194459624
223,23.9983188954166
229,17.9089891576619
230,23.9983188954166
232,25.9299143456621
236,25.9299143456621
240,23.9983188954166
242,24.5113988489887
246,17.9089891576619
247,17.9089891576619
250,23.9983188954166
260,23.1514925372441
263,25.9299143456621
265,17.9089891576619
267,23.9983188954166
270,29.4396482813199
271,17.9089891576619
273,17.9089891576619
275,23.9983188954166
276,23.9983188954166
277,24.5113988489887
282,28.3354765932529
283,23.9983188954166
288,23.9983188954166
289,25.0709598030624
290,23.9983188954166
298,23.9983188954166
300,17.9089891576619
303,23.9983188954166
304,23.9983188954166
305,23.9983188954166
306,23.9983188954166
307,17.9089891576619
312,26.3615324912545
320,23.9983188954166
321,24.5113988489887
323,17.9089891576619
325,17.9089891576619
327,23.9983188954166
330,17.9089891576619
331,23.9983188954166
332,17.9089891576619
333,23.9983188954166
334,17.9089891576619
339,17.9089891576619
341,25.9299143456621
342,25.9299143456621
354,17.9089891576619
355,24.6938263479608
364,26.3615324912545
365,23.9983188954166
370,23.9983188954166
378,25.7925407924362
379,26.6869080779519
387,17.9089891576619
392,27.2379134859386
401,23.9983188954166
402,17.9089891576619
406,17.9089891576619
408,24.6938263479608
409,17.9089891576619
410,29.4396482813199
411,17.9089891576619
413,17.9089891576619
416,25.9299143456621
417,26.4181887077718
421,23.9983188954166
424,17.9089891576619
426,23.9983188954166
430,23.9983188954166
432,26.0363801727419
433,23.9983188954166
434,23.9983188954166
435,23.9983188954166
436,27.8438120449254
440,23.9983188954166
446,17.9089891576619
451,23.9983188954166
452,25.9299143456621
453,25.9299143456621
454,23.9983188954166
458,28.5010136846532
462,23.9983188954166
465,24.5113988489887
466,28.5010136846532
468,25.9299143456621
470,17.9089891576619
471,23.9983188954166
477,28.3211194459624
480,17.9089891576619
485,25.9299143456621
486,23.9983188954166
488,22.3218390804009
496,23.9983188954166
502,26.3615324912545
503,29.4396482813199
504,23.9983188954166
505,29.604560028358
506,26.3615324912545
507,17.9089891576619
513,23.9983188954166
515,23.9983188954166
516,23.9983188954166
517,17.9089891576619
521,25.9299143456621
526,17.9089891576619
529,23.9983188954166
530,17.9089891576619
534,17.9089891576619
536,23.9983188954166
538,17.9089891576619
542,23.9983188954166
546,23.9983188954166
552,28.3354765932529
561,23.9983188954166
563,23.9983188954166
564,23.9983188954166
569,23.9983188954166
572,23.9983188954166
574,23.9983188954166
577,26.7326297272689
578,17.9089891576619
584,17.9089891576619
587,23.9983188954166
588,17.9089891576619
589,17.9089891576619
596,17.9089891576619
597,28.3211194459624
598,17.9089891576619
602,24.5113988489887
604,17.9089891576619
607,26.0832951944139
609,17.9089891576619
613,26.3615324912545
617,26.4181887077718
620,23.9983188954166
624,17.9089891576619
626,23.9983188954166
633,23.9983188954166
639,23.9983188954166
640,23.9983188954166
646,23.9983188954166
647,17.9089891576619
650,27.2379134859386
662,17.9089891576619
665,17.9089891576619
666,23.9983188954166
670,17.9089891576619
671,23.9983188954166
673,24.5113988489887
681,17.9089891576619
682,27.9372050815991
684,26.3615324912545
686,23.9983188954166
702,23.9983188954166
703,24.5113988489887
710,23.9983188954166
714,23.1514925372441
715,25.0312368678681
716,26.3615324912545
717,17.9089891576619
718,23.9983188954166
722,28.3354765932529
723,23.9983188954166
726,23.9983188954166
734,23.9983188954166
736,28.3211194459624
737,17.9089891576619
739,23.9983188954166
740,23.9983188954166
749,23.9983188954166
